NOME_UF,NOME_MUNICIPIO,ESFERA_GOV_ESCOLA,LOCALIZACAO_ESCOLA,INEP_ESCOLA,NOME_ESCOLA,QUANT_ALUNADO,VALOR_RECEBIDO
PE,GOIANA,MUNICIPAL,Urbana,26089165,ESCOLA MUNICIPAL PROFESSORA ZILMA GEMIR BARACHO,146,R$51.549
PE,GOIANA,MUNICIPAL,Urbana,26089220,ESCOLA MUNICIPAL LOURENCO DE ALBUQUERQUE GADELHA,150,R$68.460
PE,GOIANA,MUNICIPAL,Rural,26089262,ESCOLA MUNICIPAL FRANCISCO NICOLAU DA SILVA,85,R$68.670
PE,GOIANA,MUNICIPAL,Urbana,26089297,ESCOLA MUNICIPAL PROFESSORA LIZETE MARIA DE SOUZA RODRIGUES,177,R$41.511
PE,GOIANA,MUNICIPAL,Urbana,26089440,ESCOLA MUNICIPAL PREFEITO ANGELO JORDAO,51,R$42.015
PE,GOIANA,MUNICIPAL,Rural,26089467,ESCOLA MUNICIPAL ADELIA CARNEIRO PEDROSA,250,R$114.690
PE,GOIANA,MUNICIPAL,Urbana,26089491,ESCOLA MUNICIPAL HEROINAS DE TEJUCUPAPO,200,R$67.239
PE,ITAMBE,MUNICIPAL,Urbana,26089513,COLEGIO MUNICIPAL PROFESSOR NIVALDO XAVIER DE ARAUJO,300,R$22.536
PE,ITAMBE,MUNICIPAL,Urbana,26089734,ESCOLA MUNICIPAL PASCOAL CARRAZZONI,80,R$18.480
PE,ITAMBE,MUNICIPAL,Urbana,26089777,ESCOLA MUNICIPAL MOCINHA BARBALHO,80,R$18.480
PE,ITAMBE,MUNICIPAL,Urbana,26089785,ESC MUL ANDRE VIDAL DE NEGREIROS,80,R$18.480
PE,ITAMBE,MUNICIPAL,Urbana,26089823,ESCOLA MUL LAFAYETE NUNES MACHADO,110,R$9.300
PE,ITAMBE,MUNICIPAL,Urbana,26089831,ESCOLA MUNICIPAL DE QUEBEC,110,R$9.300
PE,ITAMBE,MUNICIPAL,Urbana,26089858,ESCOLA MUL PROF MARIA M DE PONTES RODRIGUES,110,R$9.300
PE,ITAQUITINGA,MUNICIPAL,Urbana,26089904,ESCOLA MUNICIPAL LUIS CARLOS DE MORAES PINHO,100,R$7.497
PE,ITAQUITINGA,MUNICIPAL,Urbana,26089955,ESCOLA MUNICIPAL JOSE VIDAL DE NEGREIROS,107,R$147
PE,ITAQUITINGA,MUNICIPAL,Urbana,26089963,ESCOLA MUNICIPAL FRANCISCO DA CUNHA RABELO,125,R$9.390
PE,ITAQUITINGA,MUNICIPAL,Urbana,26089971,ESCOLA MUL MANOEL GONCALVES DE MORAES,150,R$23.265
PE,LAGOA DO ITAENGA,MUNICIPAL,Urbana,26090171,COLEGIO MUNICIPAL JOAO VIEIRA BEZERRA,1086,R$126.615
PE,LAGOA DO ITAENGA,MUNICIPAL,Urbana,26090236,ESCOLA MUL JOAQUIM BARROS FILHO,95,R$13.785
PE,NAZARE DA MATA,MUNICIPAL,Urbana,26090848,COLEGIO MUNICIPAL DOM MOTA,100,R$28.692
PE,NAZARE DA MATA,MUNICIPAL,Urbana,26091038,GRUPO ESCOLAR MUL DEP TORQUATO FERREIRA LIMA,100,R$27.222
PE,PAUDALHO,MUNICIPAL,Rural,26091224,COLEGIO MUNICIPAL MARIA DE FATIMA,120,R$69.120
PE,PAUDALHO,MUNICIPAL,Urbana,26091232,COLEGIO MUNICIPAL TANCREDO NEVES,150,R$32.448
PE,PAUDALHO,MUNICIPAL,Rural,26091410,ESCOLA MUNICIPAL JOSE BONIFACIO,100,R$25.482
PE,PAUDALHO,MUNICIPAL,Urbana,26091437,ESCOLA MUNICIPAL MANOEL DA ROSA,80,R$23.952
PE,PAUDALHO,MUNICIPAL,Urbana,26091470,ESCOLA MUNICIPAL SAMAP,66,R$33.045
PE,PAUDALHO,MUNICIPAL,Urbana,26091518,ESCOLA MUNICIPAL SEVERINO JOSE VALENTIM,55,R$22.044
PE,TIMBAUBA,MUNICIPAL,Urbana,26091631,ESCOLA BERNARDO VIEIRA DE MELO,75,R$14.070
PE,TIMBAUBA,MUNICIPAL,Urbana,26091674,ESCOLA ENGº MARIO DE QUEIROZ GALVAO,75,R$20.937
PE,TIMBAUBA,MUNICIPAL,Rural,26091810,ESCOLA ALAIDE MUNIZ DIAS,150,R$41.010
PE,RECIFE,ESTADUAL,Urbana,26091925,ESCOLA PROFESSOR JOAO ROBERTO MOREIRA,80,R$14.267
PE,TIMBAUBA,MUNICIPAL,Rural,26092018,CIES FERNANDO ANDRADE DE QUEIROZ,120,R$45.570
PE,TIMBAUBA,MUNICIPAL,Rural,26092034,ESCOLA CORONEL JOAO DE ANDRADE,200,R$54.825
PE,TRACUNHAEM,MUNICIPAL,Urbana,26092441,ESCOLA MUNICIPAL JOAQUIM CANUTO DE ARAUJO,126,R$48.990
PE,VICENCIA,MUNICIPAL,Urbana,26092549,ESCOLA MUNICIPAL JOSE RUFINO ENS FUNDAMENTAL,100,R$28.572
PE,VICENCIA,MUNICIPAL,Urbana,26092557,ESCOLA MUNICIPAL LUIZA COUTINHO DA SILVA,100,R$27.252
PE,VICENCIA,MUNICIPAL,Urbana,26092581,ESCOLA MUNICIPAL JUVENATO PADRE GUEDES,60,R$22.332
PE,VICENCIA,MUNICIPAL,Urbana,26092620,ESCOLA MUNICIPAL COMUNIDADE CRISTA,112,R$44.847
PE,VICENCIA,MUNICIPAL,Urbana,26092727,ESCOLA MUNICIPAL LUIZ MARANHAO,100,R$7.512
PE,VICENCIA,MUNICIPAL,Urbana,26092832,ESCOLA MUNICIPAL URBANO RAMOS DE ANDRADE LIMA,100,R$31.392
PE,CHA DE ALEGRIA,MUNICIPAL,Urbana,26092883,ESC MUL ANTONIO PEREIRA DE ALBUQUERQUE,294,R$57.630
PE,CHA DE ALEGRIA,MUNICIPAL,Urbana,26092964,ESCOLA MUNICIPAL JOAO CAVALCANTI FERRAZ FILHO,400,R$104.772
PE,CHA GRANDE,MUNICIPAL,Rural,26093170,ESCOLA MUL SANTA LUZIA,150,R$41.130
PE,CHA GRANDE,MUNICIPAL,Urbana,26093308,GRUPO ESCOLAR PROFª MARIA AMELIA C DE MELO,40,R$21.180
PE,GLORIA DO GOITA,MUNICIPAL,Urbana,26093618,ESCOLA PROFA Mª ELZANIRA BEZERRA DA ROCHA,150,R$32.433
PE,GLORIA DO GOITA,MUNICIPAL,Urbana,26093928,ESCOLA PRESIDENTE CASTELO BRANCO,100,R$39.960
PE,POMBOS,MUNICIPAL,Rural,26093936,COLEGIO ANTONIO SIMPLICIO DE LORENA,184,R$78.030
PE,POMBOS,MUNICIPAL,Urbana,26093944,COLEGIO MUNICIPAL ONZE DE DEZEMBRO,200,R$37.545
PE,POMBOS,MUNICIPAL,Urbana,26093987,ESC MUN PROF MA DAS DORES DASSUNCAO QUEIROZ,75,R$44.955
PE,POMBOS,MUNICIPAL,Urbana,26094010,ESCOLA MUNICIPAL AUSTRICLINIO CARLOS DE LORENA,60,R$26.796
PE,POMBOS,MUNICIPAL,Urbana,26094355,ESCOLA MUNICIPAL MARECHAL CASTELO BRANCO,100,R$49.815
PE,RECIFE,ESTADUAL,Urbana,26094860,ESCOLA DE REFERENCIA EM ENSINO MEDIO GUIOMAR KRAUSE GONCALVE,110,R$37.830
PE,VITORIA DE SANTO ANTAO,MUNICIPAL,Urbana,26095203,ESCOLA MUN PROFA GILVANETE VIEIRA GUEDES,25,R$1.878
PE,VITORIA DE SANTO ANTAO,MUNICIPAL,Urbana,26095726,ESCOLA MUNICIPAL JOSE DE MELO XAVIER JUNIOR,50,R$9.390
PE,VITORIA DE SANTO ANTAO,MUNICIPAL,Urbana,26095785,ESCOLA MUNICIPAL PREFEITO MANOEL DE HOLANDA CAVALCANTI,100,R$7.407
PE,VITORIA DE SANTO ANTAO,MUNICIPAL,Rural,26095840,ESCOLA MUNICIPAL EMILIO CUPERTINO DE ALMEIDA,63,R$1.314
PE,VITORIA DE SANTO ANTAO,MUNICIPAL,Rural,26095858,ESCOLA MUNICIPAL MANOEL DOMINGOS DE MELO,63,R$8.049
PE,VITORIA DE SANTO ANTAO,MUNICIPAL,Rural,26095920,ESCOLA MUNICIPAL DUQUE DE CAXIAS,75,R$20.565
PE,AGUA PRETA,MUNICIPAL,Rural,26096439,ESCOLA AGROVILA LIBERAL,153,R$28.593
PE,AGUA PRETA,MUNICIPAL,Urbana,26096510,ESCOLA MUNICIPAL ARTHUR NETO,452,R$65.685
PE,AMARAJI,MUNICIPAL,Urbana,26096803,ESCOLA MUNICIPAL SAO JOSE DA BOA ESPERANCA,1124,R$304.797
PE,AMARAJI,MUNICIPAL,Urbana,26097168,ESCOLA MUNICIPAL NOSSA SENHORA DA CONCEICAO,500,R$227.550
PE,AMARAJI,MUNICIPAL,Urbana,26097222,GRUPO ESC MUN VEREADOR ANTONIO DA MOTA SILVEIRA,189,R$84.840
PE,BARREIROS,MUNICIPAL,Urbana,26097540,ESCOLA MUNICIPAL LUIZ BEZERRA DE MELLO,299,R$33.795
PE,BARREIROS,MUNICIPAL,Rural,26097818,ESCOLA MUNICIPAL FERNANDO DE MENDONCA VASCONCELOS,151,R$28.575
PE,CATENDE,MUNICIPAL,Urbana,26098245,ESCOLA MUNICIPAL PROFESSOR EDGAR BRITTO DE ALMEIDA,300,R$145.869
PE,CATENDE,MUNICIPAL,Urbana,26098326,ESCOLA MUNICIPAL MAQUINISTA ESPERIDIAO,125,R$49.905
PE,CORTES,MUNICIPAL,Urbana,26098580,ESCOLA MUNICIPAL PADRE ANTONIO BORGES,207,R$48.936
PE,ESCADA,MUNICIPAL,Urbana,26098970,ESCOLA MUNICIPAL PROFESSORA MARIA JOSE LUCAS,100,R$24.057
PE,ESCADA,MUNICIPAL,Urbana,26099098,ESCOLA MUNICIPAL GERONCIO FALCAO,100,R$40.209
PE,ESCADA,MUNICIPAL,Urbana,26099136,ESCOLA MUNICIPAL MARECHAL COSTA E SILVA,100,R$13.965
PE,ESCADA,MUNICIPAL,Urbana,26099144,ESCOLA MUN MARIA CABRAL DE ANDRADE,80,R$30.645
PE,ESCADA,MUNICIPAL,Urbana,26099160,ESCOLA MUNICIPAL MARIO DOMINGUES,75,R$13.920
PE,ESCADA,MUNICIPAL,Urbana,26099233,ESCOLA MUNICIPAL ORESTES CHAVES,50,R$15.471
PE,ESCADA,MUNICIPAL,Urbana,26099241,ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES,100,R$28.692
PE,ESCADA,MUNICIPAL,Rural,26099292,ESCOLA MUNICIPAL DR JOSE HENRIQUE,100,R$23.376
PE,ESCADA,MUNICIPAL,Urbana,26099438,ESCOLA MUNICIPAL MONTE SINAI,120,R$14.040
PE,ESCADA,MUNICIPAL,Urbana,26099454,ESCOLA MUNICIPAL SAO SEVERINO DOS RAMOS,100,R$39.930
PE,ESCADA,MUNICIPAL,Rural,26099632,ESCOLA MUNICIPAL MINISTRO ANDRE CAVALCANTI,100,R$41.298
PE,JOAQUIM NABUCO,MUNICIPAL,Urbana,26100304,ESCOLA COMUNITARIA ADEMAR DA SILVA FRAGA,107,R$30.270
PE,JOAQUIM NABUCO,MUNICIPAL,Urbana,26100568,ESCOLA MUL OTACILIO F DE SOUZA FILHO,268,R$53.820
PE,MARAIAL,MUNICIPAL,Urbana,26100649,ESCOLA MUNICIPAL ANTONIO PEDRO CELESTINO,119,R$44.565
PE,MARAIAL,MUNICIPAL,Urbana,26100703,ESCOLA MUNICIPAL FABIO CORREA,945,R$186.099
PE,MARAIAL,MUNICIPAL,Rural,26100991,ESCOLA MUNICIPAL CARLOS REGIS DE ANDRADE,296,R$100.035
PE,PALMARES,MUNICIPAL,Urbana,26101505,ESCOLA MUNICIPAL MINISTRO ETELVINO LINS,50,R$25.800
PE,PALMARES,MUNICIPAL,Rural,26101513,ESCOLA MUNICIPAL MONSENHOR ABILIO AMERICO GALVAO,100,R$41.988
PE,PALMARES,MUNICIPAL,Urbana,26101815,CAIC - JOSE DO REGO MACIEL,125,R$47.295
PE,QUIPAPA,MUNICIPAL,Urbana,26102226,COLEGIO MUNICIPAL IMACULADA CONCEICAO,300,R$115.950
PE,QUIPAPA,MUNICIPAL,Rural,26102471,ESCOLA DONA MARIA DIGNA PESSOA MELO,79,R$20.520
PE,RIBEIRAO,MUNICIPAL,Urbana,26102870,ESCOLA MUNICIPAL DR CAETANO MONTEIRO,220,R$73.080
PE,RECIFE,ESTADUAL,Rural,26103052,ESCOLA JOAQUIM NABUCO - RIBEIRAO,253,R$116.700
PE,TAMANDARE,MUNICIPAL,Urbana,26103168,ESCOLA MUNICIPAL LUIZ BEZERRA DE MELLO,100,R$7.512
PE,RIO FORMOSO,MUNICIPAL,Urbana,26103176,ESCOLA MUNICIPAL DR PAULO PESSOA GUERRA,120,R$13.624
PE,RIO FORMOSO,MUNICIPAL,Urbana,26103435,ESCOLA DE 1º GRAU MARIA JOSE MONTEIRO,80,R$2.193
PE,SAO BENEDITO DO SUL,MUNICIPAL,Urbana,26103850,COLEGIO MUL 1º E 2º G HELIODORO P ANDRADE,699,R$241.680
PE,SAO BENEDITO DO SUL,MUNICIPAL,Urbana,26104059,ESCOLA MUL DR JOSE DE ABREU SANTOS,266,R$84.729
PE,SAO BENEDITO DO SUL,MUNICIPAL,Urbana,26104067,G ESCOLAR LINDOVALDO PEREIRA DE ANDRADE,65,R$26.724
PE,SIRINHAEM,MUNICIPAL,Urbana,26104490,ESCOLA MUNICIPAL NOSSA SENHORA DO LIVRAMENTO,89,R$28.566
PE,SIRINHAEM,MUNICIPAL,Rural,26104679,ESCOLA MUNICIPAL DA AGROVILA,71,R$44.580
PE,SIRINHAEM,MUNICIPAL,Urbana,26104733,ESCOLA MUNICIPAL PADRE VENANCIO HENRIQUE DE RESENDE,72,R$42.135
PE,SIRINHAEM,MUNICIPAL,Urbana,26104911,ESCOLA MUNICIPAL SANTO AMARO,300,R$74.736
PE,SIRINHAEM,MUNICIPAL,Rural,26104946,ESCOLA MUL DONA MARIA JOSE MONTEIRO,100,R$41.973
PE,XEXEU,MUNICIPAL,Rural,26105071,ESCOLA MUNICIPAL MANOEL JUVINO,27,R$13.560
PE,IGARASSU,MUNICIPAL,Urbana,26105144,ESCOLA ADOLFO BROL,50,R$21.963
PE,IGARASSU,MUNICIPAL,Urbana,26105179,ESCOLA ANTONIO DE PADUA CARACIOLO,125,R$51.750
PE,RECIFE,ESTADUAL,Urbana,26105225,ESCOLA DESEMBARGADOR CARLOS XAVIER PAES BARRETTO,100,R$11.268
PE,IGARASSU,MUNICIPAL,Rural,26105268,ESCOLA FRANCISCO SIMOES DA COSTA,100,R$68.670
PE,IGARASSU,MUNICIPAL,Urbana,26105322,ESCOLA PROFESSOR JOSE EDUARDO DE BRITTO,80,R$14.010
PE,IGARASSU,MUNICIPAL,Urbana,26105330,ESCOLA JOSE JORGE DE FARIAS SALES,100,R$47.025
PE,IGARASSU,MUNICIPAL,Rural,26105349,ESCOLA JOSE MARTINS DO CARMO,92,R$52.515
PE,IGARASSU,MUNICIPAL,Urbana,26105373,ESCOLA MUNICIPAL MARIA JOSE DO AMARAL,88,R$25.014
PE,IGARASSU,MUNICIPAL,Urbana,26105381,VEREADOR JOSE FRANCISCO FERREIRA,80,R$42.345
PE,IGARASSU,MUNICIPAL,Rural,26105390,ESCOLA EVANGELINA DELGADO DE ALBUQUERQUE,110,R$31.800
PE,IGARASSU,MUNICIPAL,Urbana,26105411,ESCOLA NOSSA SENHORA DA CONCEICAO,100,R$49.830
PE,IGARASSU,MUNICIPAL,Urbana,26105438,ESCOLA ORFANATO SANTO ANTONIO,80,R$38.442
PE,IGARASSU,MUNICIPAL,Rural,26105470,ESCOLA PROF JOSE ERONIDES,125,R$79.725
PE,IGARASSU,MUNICIPAL,Urbana,26105586,ESCOLA COMUNITARIA SOLDADO MARIANO MARCOS GONCALVES CAVALCAN,100,R$39.960
PE,IGARASSU,MUNICIPAL,Rural,26105764,ESCOLA SAO MARCOS,74,R$39.090
PE,IGARASSU,MUNICIPAL,Rural,26105861,ESCOLA ANA CALDAS BRANDAO,47,R$29.541
PE,ILHA DE ITAMARACA,MUNICIPAL,Urbana,26106124,ESCOLA MUNICIPAL PROFESSOR CAVALCANTI,78,R$46.875
PE,ILHA DE ITAMARACA,MUNICIPAL,Rural,26106140,ESCOLA MUNICIPAL RITA CAROLINA,80,R$16.662
PE,ILHA DE ITAMARACA,MUNICIPAL,Urbana,26106221,GRUPO ESCOLAR CANDIDA MACIEL,105,R$42.195
PE,ITAPISSUMA,MUNICIPAL,Urbana,26106272,ESCOLA MUNICIPAL MARIA OLIVEIRA DOS SANTOS,104,R$30.444
PE,ITAPISSUMA,MUNICIPAL,Urbana,26106329,ESCOLA MUNICIPAL PROFESSOR MARCOS DE BARROS FREIRE,100,R$27.237
PE,ITAPISSUMA,MUNICIPAL,Urbana,26106370,ESCOLA MUNICIPAL FRANCELINA ROGACIANO DA SILVA,100,R$39.885
PE,ABREU E LIMA,MUNICIPAL,Urbana,26106450,EM - CENTRO COMU E EDUC ISAAC MARTINS RODRIGUES,100,R$28.692
PE,ABREU E LIMA,MUNICIPAL,Urbana,26106477,EM - CENTRO COM EDUC WILIBALDO F SEIXAS,98,R$27.087
PE,ABREU E LIMA,MUNICIPAL,Urbana,26106655,EM - ESCOLA MUNICIPAL PEDRO SALVIANO FILHO,81,R$35.205
PE,ABREU E LIMA,MUNICIPAL,Urbana,26107007,EM - ESCOLA MUL JERONIMO GADELHA A NETO,100,R$39.960
PE,ABREU E LIMA,MUNICIPAL,Urbana,26107023,EM - ESCOLA MUL AUTA DE ARAUJO J CARVALHO,100,R$9.143
PE,ABREU E LIMA,MUNICIPAL,Urbana,26107031,EM - ESCOLA MUNICIPAL MANOEL GONCALVES DA SILVA,71,R$9.417
PE,RECIFE,ESTADUAL,Urbana,26107082,ESCOLA PROFESSORA ISAURA DE FRANCA,100,R$11.268
PE,ABREU E LIMA,MUNICIPAL,Urbana,26107163,EMEF - GRUPO ESCOLA DOM CARLOS COELHO,100,R$26.695
PE,CAMARAGIBE,MUNICIPAL,Urbana,26107899,ESCOLA MUNICIPAL SAO JOSE,150,R$47.952
PE,JABOATAO DOS GUARARAPES,MUNICIPAL,Urbana,26109328,ESCOLA MUNICIPAL ALMIRANTE TAMANDARE,100,R$42.318
PE,JABOATAO DOS GUARARAPES,MUNICIPAL,Urbana,26109417,ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA,120,R$58.995
PE,JABOATAO DOS GUARARAPES,MUNICIPAL,Urbana,26110342,ESCOLA MUNICIPAL JOSE CLAUDINO DA SILVA,100,R$39.840
PE,RECIFE,ESTADUAL,Urbana,26111284,ESCOLA VILA JOAO DE DEUS,100,R$21.180
PE,MORENO,MUNICIPAL,Urbana,26111942,ESCOLA MUNICIPAL JORNALISTA EDSON REGIS,150,R$59.220
PE,MORENO,MUNICIPAL,Urbana,26111950,ESCOLA MUNICIPAL ARGEMIRO NEPOMUCENO,80,R$7.392
PE,MORENO,MUNICIPAL,Urbana,26111969,COLEGIO MUNICIPAL BALTAZAR MORENO,250,R$70.950
PE,MORENO,MUNICIPAL,Urbana,26111977,ESCOLA MUNICIPAL DE 1º GRAU 5 DE JULHO,109,R$31.692
PE,MORENO,MUNICIPAL,Urbana,26112051,ESCOLA MUNICIPAL AUREA DA CUNHA E SOUSA,100,R$28.692
PE,MORENO,MUNICIPAL,Urbana,26112302,ESCOLA MUNICIPAL GERSON CARNEIRO DA SILVA,80,R$35.040
PE,MORENO,MUNICIPAL,Urbana,26112426,ESCOLA MUNICIPAL DE 1º GRAU SEVY ROCHA,150,R$42.318
PE,MORENO,MUNICIPAL,Urbana,26112485,ESCOLA MUNICIPAL PROFESSORA JOSEFA ALVES DA SILVA,100,R$39.960
PE,MORENO,MUNICIPAL,Urbana,26112493,ESCOLA MUNICIPAL PROFª NOEMI GUERRA,120,R$33.240
PE,OLINDA,MUNICIPAL,Urbana,26112582,ESCOLA MUNICIPAL ALTO DO SOL NASCENTE,130,R$56.355
PE,RECIFE,ESTADUAL,Urbana,26113236,ESCOLA AUREA DE MOURA CAVALCANTI,100,R$42.450
PE,OLINDA,MUNICIPAL,Urbana,26113350,ESCOLA MUNICIPAL CORONEL JOSE DOMINGOS DA SILVA,120,R$45.120
PE,OLINDA,MUNICIPAL,Urbana,26113368,ESCOLA MUNICIPAL MONSENHOR FABRICIO,60,R$63.840
PE,OLINDA,MUNICIPAL,Urbana,26113473,ESCOLA MUNICIPAL DOUTOR MANOEL BORBA,50,R$10.911
PE,OLINDA,MUNICIPAL,Urbana,26113520,ESCOLA MUNICIPAL GREGORIO BEZERRA,130,R$1.923
PE,OLINDA,MUNICIPAL,Urbana,26113546,ESCOLA MUNICIPAL IZAULINA DE CASTRO E SILVA,300,R$8.361
PE,OLINDA,MUNICIPAL,Urbana,26113643,ESCOLA MUNICIPAL MARIA JOSE DOS PRAZERES,90,R$18.840
PE,OLINDA,MUNICIPAL,Urbana,26114038,ESCOLA MUNICIPAL MONSENHOR VIANA,80,R$46.890
PE,OLINDA,MUNICIPAL,Urbana,26114178,ESCOLA MUNICIPAL ALBERTO TORRES,80,R$12.099
PE,OLINDA,MUNICIPAL,Urbana,26114232,ESCOLA MUNICIPAL MARIA DA GLORIA ADVINCULA,80,R$30.420
PE,OLINDA,MUNICIPAL,Urbana,26114283,ESCOLA MUNICIPAL RECANTO DA ARTE E DO SABER,110,R$41.880
PE,OLINDA,MUNICIPAL,Urbana,26114291,ESCOLA MUNICIPAL NOSSA SENHORA DE LOURDES,100,R$2.622
PE,OLINDA,MUNICIPAL,Urbana,26114437,ESCOLA MUNICIPAL AGEU MAGALHAES,130,R$16.722
PE,OLINDA,MUNICIPAL,Urbana,26114674,ESCOLA MUNICIPAL CRIANCA FELIZ,150,R$17.964
PE,OLINDA,MUNICIPAL,Urbana,26114739,ESCOLA MUNICIPAL PROFESSORA JOANA SENA COSTA,130,R$6.807
PE,OLINDA,MUNICIPAL,Urbana,26114771,ESCOLA MUNICIPAL SAGRADO CORACAO DE JESUS,167,R$52.707
PE,OLINDA,MUNICIPAL,Urbana,26114909,ESCOLA MUNICIPAL ALLAN KARDEC,56,R$22.080
PE,OLINDA,MUNICIPAL,Urbana,26114950,ESCOLA MUNICIPAL PROFESSORA IZABEL BURITY,120,R$9.360
PE,OLINDA,MUNICIPAL,Urbana,26114976,ESCOLA MUNICIPAL SARA KUBITSCHEK,110,R$40.290
PE,PAULISTA,MUNICIPAL,Urbana,26115530,COLEGIO MUNICIPAL JOSE FIRMINO DA VEIGA,185,R$10.344
PE,RECIFE,ESTADUAL,Urbana,26115913,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR LUIZ CABRAL DE M,25,R$28.575
PE,PAULISTA,MUNICIPAL,Urbana,26116057,ESCOLA MUL BRIGADEIRO ALDO PINHO ALVES,90,R$26.214
PE,PAULISTA,MUNICIPAL,Urbana,26116081,ESCOLA MUNICIPAL FREDERICO LUNDGREN,100,R$27.252
PE,PAULISTA,MUNICIPAL,Urbana,26116162,ESCOLA MUL MARIA LUZIA PESSOA DE ANDRADE,130,R$37.788
PE,PAULISTA,MUNICIPAL,Urbana,26116235,ESCOLA MUNICIPAL ZULIMA PINHO ALVES,40,R$3.561
PE,PAULISTA,MUNICIPAL,Urbana,26116260,ESCOLA MUNICIPAL MARCILIO DIAS,50,R$9.285
PE,PAULISTA,MUNICIPAL,Urbana,26116510,ESCOLA MUL MARILIA RUSSEL DE PINHO ALVES,54,R$30.270
PE,PAULISTA,MUNICIPAL,Urbana,26116618,ESCOLA MUNICIPAL SUSIE REGIS,300,R$92.010
PE,PAULISTA,MUNICIPAL,Urbana,26116740,ESCOLA MUNICIPAL AGAMENON MAGALHAES,140,R$46.878
PE,PAULISTA,MUNICIPAL,Urbana,26116790,EDUCANDARIO MUNICIPAL CONEGO COSTA CARVALHO,140,R$39.624
PE,PAULISTA,MUNICIPAL,Urbana,26116812,ESCOLA MUNICIPAL EDISON GOMES DO REGO,100,R$7.512
PE,PAULISTA,MUNICIPAL,Urbana,26116847,ESCOLA MUNICIPAL JAIME BOLD,120,R$33.180
PE,PAULISTA,MUNICIPAL,Urbana,26116880,ESCOLA MUNICIPAL MINISTRO ETELVINO LINS,150,R$23.445
PE,PAULISTA,MUNICIPAL,Urbana,26116910,ESCOLA MUNICIPAL PROFESSORA ALGA MARINA,80,R$27.648
PE,PAULISTA,MUNICIPAL,Urbana,26117053,GRUPO ESCOLAR FREI GUIDO,110,R$32.955
PE,PAULISTA,MUNICIPAL,Urbana,26117509,ESCOLA MUNICIPAL ROSA AMELIA,100,R$27.237
PE,RECIFE,MUNICIPAL,Urbana,26118734,ESCOLA MUNICIPAL MONTEIRO LOBATO,142,R$30.324
PE,RECIFE,MUNICIPAL,Urbana,26119129,ESCOLA MUNICIPAL DE DOIS RIOS,134,R$23.160
PE,RECIFE,MUNICIPAL,Urbana,26119617,ESCOLA MUNICIPAL GENERAL SAN MARTIN,50,R$5.634
PE,RECIFE,MUNICIPAL,Urbana,26119897,ESCOLA MUNICIPAL JOAO XXIII,150,R$30.243
PE,RECIFE,MUNICIPAL,Urbana,26119994,ESCOLA MUNICIPAL NOVO PINA,100,R$28.716
PE,RECIFE,MUNICIPAL,Urbana,26120810,ESCOLA MUNICIPAL HUGO GERDAU,303,R$36.423
PE,RECIFE,MUNICIPAL,Urbana,26121786,ESCOLA MUNICIPAL REITOR JOAO ALFREDO,658,R$88.569
PE,RECIFE,MUNICIPAL,Urbana,26121913,ESCOLA MUNICIPAL LUTADORES DO BEM,100,R$28.692
PE,RECIFE,MUNICIPAL,Urbana,26123100,ESCOLA MUNICIPAL SANTA EDWIGES,60,R$20.424
PE,RECIFE,MUNICIPAL,Urbana,26123541,ESCOLA MUNICIPAL ANDRE DE MELO,140,R$27.945
PE,RECIFE,MUNICIPAL,Urbana,26125854,ESCOLA MUNICIPAL ALTO JARDIM PROGRESSO,100,R$18.780
PE,RECIFE,ESTADUAL,Urbana,26126192,ESCOLA GABRIELA MISTRAL,60,R$23.100
PE,RECIFE,MUNICIPAL,Urbana,26127369,ESCOLA MUNICIPAL ARRAIAL NOVO DO BOM JESUS,120,R$42.480
PE,CABO DE SANTO AGOSTINHO,MUNICIPAL,Rural,26129850,ESCOLA MUNICIPAL EDMAR MOURY FERNANDES,100,R$45.873
PE,CABO DE SANTO AGOSTINHO,MUNICIPAL,Rural,26129876,ESCOLA MUNICIPAL JOAQUIM NABUCO,148,R$75.750
PE,CABO DE SANTO AGOSTINHO,MUNICIPAL,Rural,26129973,ESCOLA MINISTRO ANDRE CAVALCANTI,80,R$35.058
PE,CABO DE SANTO AGOSTINHO,MUNICIPAL,Rural,26129981,ESCOLA DR EUDES SOBRAL,44,R$30.990
PE,CABO DE SANTO AGOSTINHO,MUNICIPAL,Urbana,26130238,ESCOLA NOSSA SENHORA DE FATIMA,50,R$18.630
PE,CABO DE SANTO AGOSTINHO,MUNICIPAL,Rural,26130599,ESCOLA MARQUES DO RECIFE,200,R$99.990
PE,CABO DE SANTO AGOSTINHO,MUNICIPAL,Urbana,26130661,ESCOLA MUNICIPAL CONDE DA BOA VISTA,100,R$18.765
PE,CABO DE SANTO AGOSTINHO,MUNICIPAL,Urbana,26130807,ESCOLA PROFESSORA VICENCIA CONCEICAO,100,R$42.660
PE,CABO DE SANTO AGOSTINHO,MUNICIPAL,Rural,26130890,ESCOLA DR RUI BARBOSA,150,R$41.010
PE,IPOJUCA,MUNICIPAL,Rural,26131030,ESCOLA MUNICIPAL MARIA TERESA,37,R$23.970
